entity_type,canonical_name,match_score,status,source_url
startup,Astrio,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Attrove AI,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BoldDesk,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Botme.io,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Citable,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Coddo,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CodeWords,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Create,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Doraverse,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dreamina,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Elvin,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Figy.ai,0.7273,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gabriel AI,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,git-lrc,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Glasp AI Clone: Learning Memory,0.3529,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GoClaw,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HeyTraders,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,iMemo,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Inferless,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Kalycs,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Lebesgue: AI CMO,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Loomal,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Miora,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NTRVSTA,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Omnara,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Papermark,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PingPrompt,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Promptius AI,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Protoclone,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,QuickCompare by Trismik,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Replicas,0.8235,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sellible,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Skybridge,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,SOLAYA,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sup AI,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,TapScanner,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Text2Query,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Therapist AI,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Toone,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Trivia by Typito AI,0.5185,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Veltrix AI,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,WhatsDiff,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Atech,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Baton,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BeHooked,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BlogSEO,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bolna,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BUNDL AI Prompts & Workflows Directory,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CalPal,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cartesia Sonic,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatRealtor,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clema,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cloudy,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CoAgentor,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ColorPenguin,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CuriosityXR,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,discli,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Donna AI,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Doodles Ai,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Effects SDK,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FLORA,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Flow AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Flowly,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Freu AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Genpire,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Happenstance,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hopper,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ittybit,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Janus,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Katalyst,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Layrr,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Lemon Slice,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Libertify.com,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LIVE: wtf are agents buying?,0.3429,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ManyPI,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Maximem Vity for OpenClaw,0.3871,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Murror,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MyClone,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Notchup,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NovaVoice,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Nugget AI,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,@O - AI coworker in Slack,0.3571,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Olovka,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PolitePost.net,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ProfileSpider,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Scribble Network,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Seekeasy MCP,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Subterranean,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,TimedSubs,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Zaro,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Zo Computer,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Zoo Design Studio v1.0,0.4375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ada.im,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agen,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Aider,0.7273,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Reverse Image Search,0.3571,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Alkemi,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,All Voice Lab,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Avo - AI Voice Alarm,0.381,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,B2Metric,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BrowserBook,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BuildKit 2.0,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bytebot,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Chinilla,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ciaro Pro,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cleo,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CodeYam CLI & Memory,0.381,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Context Mode Insight,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CrabTalk,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cranston AI,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DCP,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DronaHQ,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Exponent,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FastMCP 3.0,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FeatDrop,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Fluent,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Fonic,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Genbler,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hannah & Co,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HeyGen x Hubspot Integration,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HireHunch,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hot100.ai,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hyta,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Kaily,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Magine,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MakersClaw,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MentionDrop,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MiniMax,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Naptick AI,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NeuroBlock,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Normain,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Notion Site,0.75,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ollie,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pastey Extension,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PingPolls,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pioneer,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PlugThis,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Quash,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,QuickAgent,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RADiCAL,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RealRoots,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Rectify,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Scrapeless,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,SDRx,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Second Brain,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,sleek.design,0.48,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,SourcePilot,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Templify,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,TestRelic AI,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Thunai,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Thunderbit,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Toolstash,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,TrendWidget,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Visdiff,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Yolk,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,10X PPC,0.2857,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Accorata,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agent Arena,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agentation,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agent FM for Claude Code & Codex,0.3429,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Andsend,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,aperture,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AppWizzy,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Arcitext.com,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Astra,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Atlantix,0.75,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AutoForm,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Autonoma.pro,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Axol,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bing Video Creator,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Blooper,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CapWords,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cascadeur,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CatchAll by NewsCatcher,0.4375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Church Loom,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cignara,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Claude Code Scheduled Tasks,0.4375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clawther,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CodeMote,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cols.ai,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Commerce Pro by CapCut,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Compendium,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Context Link,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Crumb - Fridge and Pantry Recipes,0.303,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dify.AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DIKTATORIAL Suite,0.48,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dirac,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,display.dev,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DreamFlow,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DreamRP,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,eapy,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Edgee,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ezine,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FlowLens,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Forsy,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Fullpack,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gaia,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gazel,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gemini 3.1 Flash-Lite,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Genie AI,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GetMax,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GHOSTYPE,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Graphis,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HanaVerse,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,"Harmonian AI | Your Mind, All in One.",0.3784,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HostedClaws,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HumanLayer,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Juice,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Kaomoji Drawer,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Lium AI,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Lovaround,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MarketRecon,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MarsCode,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Missio,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ModuleX,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Nashra,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NeuralAgent,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NeuraVid,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Notebook AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Polsia,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PRDKit,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pulze,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Rainfrog,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Rask AI,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ReachLLM,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Reindeer,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ripplica,0.7059,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Rowboat,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,SaaS Library —Empower Your Journey,0.4103,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Samepage Signals,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ScaryStories Live,0.48,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Secret Scan-ta,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Segmind,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sheet0,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Socrati,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sound Effects AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,The Drive AI,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Tyto by ai-coustics,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,v0 by Vercel,0.75,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,wrapped.dev,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,16x Prompt,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Adapt,0.8,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AdGen AI,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agent Bar,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AgentBrush,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AgentQL,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agents Base,0.6087,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Airbyte Agents,0.381,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Aiswers.com,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AIThumbnail.so,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Visual Reasoning by Chance,0.4118,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Amsflow,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,App Mint AI,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Architect by Lyzr,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Artefact,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Atwork,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AutoRepurpose,0.381,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Avatars by Studio Neiro AI,0.4242,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Backgrind,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Basedash: AI data analyst,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BeFreed,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bith.AI [Ghost],0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Brila,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatGPT Images 2.0,0.3846,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Chat With Your Database,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Claude Code Voice Mode,0.3704,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,claw.fm,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CodeRide (Beta),0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Concipe,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Confident AI,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Container Diet,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ContentPie,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Coval,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Crew44,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Deforge,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Depth,0.8,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dokko,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,doXmind,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dream Machine AI Online,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,drippi,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ekamoira GSC MCP,0.3478,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Entre,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Everlyn AI,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Everywhere,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,exa.ai,0.75,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Exifa.net,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FCZP:Fully customised zenerative podcast,0.3043,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Feedback Wizard AI,0.3846,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Findaway Voices by Spotify,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FlightGlitch,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FlutterAIDev,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Frame,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Free Access To 9000+ AI Tools Database,0.3415,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Friendware,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,FullContext,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GaliChat,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GamerForge,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gas City 1.0,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Generatech AI,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Geniai Assist,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GladeKit,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,gptengineer.app,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Granite,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Grindery Web3 Gateway for Zapier,0.3529,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hapax,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Henji,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Heuris,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HoloTutor by VictoryXR,0.3226,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HTML Pub,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,illumi,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,InstaVM,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Internet.io,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,IP Portal,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Juno,0.75,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Kite,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Kyutai TTS,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Lets Finally Meet!,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Lightscreen AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LLMTest,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LongCat,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Looria,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Luzo,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MailAdept by mailwarm,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Meet Warren,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Meto,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Metoro,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
